titre;realisateur;adresse;organisme_demandeur;type_de_tournage;ardt;date_debut;date_fin;xy
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;42ÿ RUEÿ DES SAULES;EGO PRODUCTION;SERIE TELEVISEE;75018;28/03/2016;28/03/2016;48.890213, 2.340424
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;5/7ÿ RUEÿ DE L'ECHELLE;EGO PRODUCTION;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.864024, 2.334199
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;QUAIÿ D'ANJOU/R POULLETIER (ANGLE);EGO PRODUCTION;SERIE TELEVISEE;75004;05/04/2016;05/04/2016;48.851372, 2.358107
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;42ÿ RUEÿ DES PETITES ECURIES;EGO PRODUCTION;SERIE TELEVISEE;75010;11/04/2016;11/04/2016;48.873921, 2.350107
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;7ÿ RUEÿ DE L'ECHELLE;EGO PRODUCTION;SERIE TELEVISEE;75001;31/03/2016;31/03/2016;48.864024, 2.334199
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;254/256ÿ RUEÿ SAINT HONORE;EGO PRODUCTION;SERIE TELEVISEE;75001;01/04/2016;01/04/2016;48.864119, 2.333768
ALICE NEVERS, LE JUGE EST UNE FEMME/82 ET 83;ERIC LE ROUX;184/192ÿ RUEÿ DE RIVOLI;EGO PRODUCTION;SERIE TELEVISEE;75001;04/04/2016;04/04/2016;48.863714, 2.332362
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;34ÿ RUEÿ RAMEY;EGO PRODUCTION;SERIE TELEVISEE;75018;05/10/2016;06/10/2016;48.889382, 2.346353
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;JARDIN*ÿ DES GRANDS EXPLORATEURS;EGO PRODUCTION;SERIE TELEVISEE;75006;01/10/2016;01/10/2016;
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ EMILE ZOLA;EGO PRODUCTION;SERIE TELEVISEE;75015;12/10/2016;12/10/2016;48.846601, 2.28608
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ DE HARLEY;EGO PRODUCTION;SERIE TELEVISEE;75001;30/09/2016;30/09/2016;48.859868, 2.346812
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;PORTEÿ DE LA MUETTE/FETE F. LA FETE A NEU NEU;EGO PRODUCTION;SERIE TELEVISEE;75016;07/10/2016;07/10/2016;48.878007, 2.25972
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ DES PETITES ECURIES;EGO PRODUCTION;SERIE TELEVISEE;75010;11/10/2016;11/10/2016;48.873662, 2.351311
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ DE LA VERRERIE;EGO PRODUCTION;SERIE TELEVISEE;75004;13/10/2016;13/10/2016;48.857972, 2.352876
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;16ÿ RUEÿ D'ASSAS;EGO PRODUCTION;SERIE TELEVISEE;75006;01/10/2016;01/10/2016;48.849162, 2.328495
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ MOUFFETARD;EGO PRODUCTION;SERIE TELEVISEE;75005;05/10/2016;06/10/2016;48.842184, 2.349646
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;SQUAREÿ DE CLIGNANCOURT;EGO PRODUCTION;SERIE TELEVISEE;75018;10/10/2016;10/10/2016;48.893177, 2.346243
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;QUAIÿ DES ORFEVRES;EGO PRODUCTION;SERIE TELEVISEE;75001;30/09/2016;30/09/2016;48.856182, 2.342193
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;RUEÿ CAUCHY;EGO PRODUCTION;SERIE TELEVISEE;75015;12/10/2016;12/10/2016;48.842493, 2.277295
ALICE NEVERS, LE JUGE EST UNE FEMME/84 ET 85;ERIC LE ROUX;PARCÿ ANDRE CITROEN;EGO PRODUCTION;SERIE TELEVISEE;75015;12/10/2016;12/10/2016;48.847304, 2.279404
ALICE NEVERS, LE JUGE EST UNE FEMME/Nø78 ET 79;J.CHRISTOPHE DELPIAS;42ÿ RUEÿ DES PETITES ECURIES;EGO PRODUCTION;SERIE TELEVISEE;75010;06/01/2016;06/01/2016;48.873921, 2.350107
ALICE NEVERS, LE JUGE EST UNE FEMME/Nø78 ET 79;J.CHRISTOPHE DELPIAS;6/20ÿ PASSAGEÿ THIERE;EGO PRODUCTION;SERIE TELEVISEE;75011;13/01/2016;13/01/2016;48.854252, 2.373555
ALICE NEVERS, LE JUGE EST UNE FEMME/Nø78 ET 79;J.CHRISTOPHE DELPIAS;23ÿ RUEÿ TAITBOUT;EGO PRODUCTION;SERIE TELEVISEE;75009;18/01/2016;19/01/2016;48.873134, 2.335257
ALICE NEVERS, LE JUGE EST UNE FEMME/Nø78 ET 79;J.CHRISTOPHE DELPIAS;42/50ÿ RUEÿ DES PETITES ECURIES;EGO PRODUCTION;SERIE TELEVISEE;75010;07/01/2016;07/01/2016;48.873982, 2.34916
ALICE NEVERS, LE JUGE EST UNE FEMME/Nø78 ET 79;J.CHRISTOPHE DELPIAS;6ÿ PASSAGEÿ THIERE/MELTDOWN;EGO PRODUCTION;SERIE TELEVISEE;75011;12/01/2016;12/01/2016;48.853504, 2.374701
AMANT DOUBLE;FRANCOIS OZON;17ÿ RUEÿ PIERRE LESCOT;MANDARIN FILMS;LONG METRAGE;75001;16/11/2016;16/11/2016;48.863176, 2.348725
AMANT DOUBLE;FRANCOIS OZON;53ÿ RUEÿ DE COURCELLES;MANDARIN FILMS;LONG METRAGE;75008;25/11/2016;25/11/2016;48.876176, 2.307901
AMANT DOUBLE;FRANCOIS OZON;277ÿ RUEÿ DE CHARENTON;MANDARIN FILMS;LONG METRAGE;75012;07/11/2016;11/11/2016;48.835044, 2.39314
AMANT DOUBLE;FRANCOIS OZON;142ÿ RUEÿ DE CHARONNE;MANDARIN FILMS;LONG METRAGE;75011;14/11/2016;15/11/2016;48.854905, 2.388846
AMANT DOUBLE;FRANCOIS OZON;13ÿ AVENUEÿ DU PRESIDENT WILSON (PALAIS TOKYO);MANDARIN FILMS;LONG METRAGE;75016;22/11/2016;23/11/2016;48.864632, 2.297061
AMANT DOUBLE;FRANCOIS OZON;10ÿ RUEÿ ALLET STEVENS;MANDARIN FILMS;LONG METRAGE;75016;27/10/2016;27/10/2016;48.854901, 2.266094
AMANT DOUBLE;FRANCOIS OZON;277ÿ RUEÿ DE CHARENTON;MANDARIN FILMS;LONG METRAGE;75012;14/11/2016;16/11/2016;48.835044, 2.39314
AMANT DOUBLE;FRANCOIS OZON;20ÿ AVENUEÿ DE NEW YORK;MANDARIN FILMS;LONG METRAGE;75016;21/11/2016;21/11/2016;48.862712, 2.293955
AMANT DOUBLE;FRANCOIS OZON;277ÿ RUEÿ DE CHARENTON;MANDARIN FILMS;LONG METRAGE;75012;31/10/2016;04/11/2016;48.835044, 2.39314
AMANT DOUBLE;FRANCOIS OZON;11ÿ BOULEVARDÿ POISSONNIERE;MANDARIN FILMS;LONG METRAGE;75002;27/10/2016;27/10/2016;48.870891, 2.345744
AMANT DOUBLE;FRANCOIS OZON;3ÿ AVENUEÿ PAUL DOUMER;MANDARIN FILMS;LONG METRAGE;75019;06/12/2016;06/12/2016;48.882861, 2.381239
AMANT DOUBLE;FRANCOIS OZON;168ÿ AVENUEÿ D'ITALIE;MANDARIN FILMS;LONG METRAGE;75013;28/11/2016;06/12/2016;48.821194, 2.358528
AMANT DOUBLE;FRANCOIS OZON;8ÿ AVENUEÿ DE LA MADELEINE;MANDARIN FILMS;LONG METRAGE;75008;16/11/2016;16/11/2016;48.868955, 2.324666
AU REVOIR LA HAUT;ALBERT DUPONTEL;7ÿ ROND POINTÿ DES CHAMPS ELYSEES;ADCB FILMS;LONG METRAGE;75008;22/04/2016;23/04/2016;48.868742, 2.309008
AU REVOIR LA HAUT;ALBERT DUPONTEL;12ÿ RUEÿ DE L'ECOLE DE MEDECINE;ADCB FILMS;LONG METRAGE;75006;20/05/2016;21/05/2016;48.851237, 2.34077
AU REVOIR LA HAUT;ALBERT DUPONTEL;83ÿ BOULEVARDÿ SAINT GERMAIN;ADCB FILMS;LONG METRAGE;75006;20/05/2016;21/05/2016;48.851767, 2.341002
AU REVOIR LA HAUT;ALBERT DUPONTEL;5ÿ RUEÿ TILSITT;ADCB FILMS;LONG METRAGE;75008;18/03/2016;18/03/2016;48.874851, 2.296479
AU REVOIR LA HAUT;ALBERT DUPONTEL;9ÿ RUEÿ FORTUNY;ADCB FILMS;LONG METRAGE;75017;22/03/2016;25/03/2016;48.882107, 2.306226
AU REVOIR LA HAUT;ALBERT DUPONTEL;9ÿ RUEÿ FORTUNY;ADCB FILMS;LONG METRAGE;75017;15/03/2016;18/03/2016;48.882107, 2.306226
AU REVOIR LA HAUT;ALBERT DUPONTEL;9ÿ RUEÿ FORTUNY;ADCB FILMS;LONG METRAGE;75017;23/03/2016;23/03/2016;48.882107, 2.306226
AU REVOIR LA HAUT;ALBERT DUPONTEL;25ÿ AVENUEÿ DES CHAMPS ELYSEES/HOTEL PAIVA;ADCB FILMS;LONG METRAGE;75008;19/03/2016;19/03/2016;48.869386, 2.307714
AU REVOIR LA HAUT;ALBERT DUPONTEL;25ÿ AVENUEÿ DES CHAMPS ELYSEES/HOTEL PAIVA;ADCB FILMS;LONG METRAGE;75008;12/03/2016;12/03/2016;48.869386, 2.307714
AURORE TABORT;BLANDINE LENOIR;72ÿ QUAIÿ DE L'HOTEL DE VILLE;KARE PRODUCTIONS;LONG METRAGE;75004;15/04/2016;15/04/2016;48.854746, 2.35441
AURORE TABORT;BLANDINE LENOIR;20ÿ AVENUEÿ GAMBETTA/CFI;KARE PRODUCTIONS;LONG METRAGE;75020;08/04/2016;08/04/2016;48.867691, 2.400725
AURORE TABORT;BLANDINE LENOIR;129ÿ RUEÿ DE SEVRES;KARE PRODUCTIONS;LONG METRAGE;75006;13/04/2016;13/04/2016;48.847445, 2.318554
AURORE TABORT;BLANDINE LENOIR;9ÿ VILLAÿ DU BORREGO;KARE PRODUCTIONS;LONG METRAGE;75020;07/04/2016;07/04/2016;48.873657, 2.400664
AURORE TABORT;BLANDINE LENOIR;75ÿ RUEÿ DU FAUBOURG SAINT ANTOINE;KARE PRODUCTIONS;LONG METRAGE;75011;12/04/2016;12/04/2016;48.851796, 2.374503
AURORE TABORT;BLANDINE LENOIR;75ÿ RUEÿ DU FAUBOURG SAINT ANTOINE;KARE PRODUCTIONS;LONG METRAGE;75011;25/03/2016;25/03/2016;48.851796, 2.374503
AURORE TABORT;BLANDINE LENOIR;17ÿ RUEÿ DES HALLES;KARE PRODUCTIONS;LONG METRAGE;75001;11/04/2016;11/04/2016;48.8603, 2.34607
AURORE TABORT;BLANDINE LENOIR;24ÿ RUEÿ DU COTENTIN;KARE PRODUCTIONS;LONG METRAGE;75015;13/04/2016;13/04/2016;48.838747, 2.314191
BAD BUZZ;STEPHANE KAZANDJIAN;80ÿ BOULEVARDÿ DE ROCHECHOUART;ECHO FILMS;LONG METRAGE;75018;25/07/2016;25/07/2016;48.882841, 2.343165
BAD BUZZ;STEPHANE KAZANDJIAN;RUEÿ D'ORSEL ET DE STEINKERQUE;ECHO FILMS;LONG METRAGE;75018;20/07/2016;20/07/2016;48.883676, 2.34365
BAD BUZZ;STEPHANE KAZANDJIAN;35ÿ RUEÿ DES RENAUDES;ECHO FILMS;LONG METRAGE;75017;25/07/2016;25/07/2016;48.881049, 2.297179
BAD BUZZ;STEPHANE KAZANDJIAN;RUEÿ HENRI FEULARD;ECHO FILMS;LONG METRAGE;75010;11/07/2016;11/07/2016;48.874994, 2.372774
BAD BUZZ;STEPHANE KAZANDJIAN;RUEÿ BOUVINES;ECHO FILMS;LONG METRAGE;75011;12/07/2016;12/07/2016;48.849625, 2.395738
BAD BUZZ;STEPHANE KAZANDJIAN;4ÿ RUEÿ BURNOUF;ECHO FILMS;LONG METRAGE;75019;11/07/2016;11/07/2016;48.875397, 2.373936
BAD BUZZ;STEPHANE KAZANDJIAN;PLACEÿ DE LA NATION/AVENUE DE BOUVINES;ECHO FILMS;LONG METRAGE;75011;12/07/2016;12/07/2016;48.849469, 2.396501
BAD BUZZ;STEPHANE KAZANDJIAN;80ÿ BOULEVARDÿ DE ROCHECHOUART;ECHO FILMS;LONG METRAGE;75018;19/07/2016;19/07/2016;48.882841, 2.343165
BAD BUZZ;STEPHANE KAZANDJIAN;80ÿ BOULEVARDÿ DE ROCHECHOUART;ECHO FILMS;LONG METRAGE;75018;20/07/2016;20/07/2016;48.882841, 2.343165
BARBARA;MATHIEU AMALRIC;2ÿ PASSAGEÿ RUELLE;WAITING FOR CINEMA;LONG METRAGE;75018;23/11/2016;25/11/2016;48.886716, 2.359482
BARBARA;MATHIEU AMALRIC;PONTÿ AU CHANGE;WAITING FOR CINEMA;LONG METRAGE;75004;28/11/2016;28/11/2016;48.853792, 2.350685
BARBARA;MATHIEU AMALRIC;7ÿ RUEÿ DE L'ECHELLE;WAITING FOR CINEMA;LONG METRAGE;75001;21/11/2016;21/11/2016;48.864024, 2.334199
BARBARA;MATHIEU AMALRIC;33ÿ RUEÿ MAX DORMOY;WAITING FOR CINEMA;LONG METRAGE;75018;23/11/2016;25/11/2016;48.886877, 2.35946
BARBARA;MATHIEU AMALRIC;15ÿ QUAIÿ DES GRANDS AUGUSTINS;WAITING FOR CINEMA;LONG METRAGE;75006;28/11/2016;28/11/2016;48.853979, 2.343524
BARBARA;MATHIEU AMALRIC;BOULEVARDÿ DU PALAIS;WAITING FOR CINEMA;LONG METRAGE;75004;28/11/2016;28/11/2016;48.854852, 2.345722
BARBARA;MATHIEU AMALRIC;4/6ÿ RUEÿ PIERRE MOUILLARD;WAITING FOR CINEMA;LONG METRAGE;75020;02/12/2016;02/12/2016;48.867323, 2.408001
BARBARA;MATHIEU AMALRIC;19ÿ RUEÿ CAPITAINE FERBER;WAITING FOR CINEMA;LONG METRAGE;75020;02/12/2016;02/12/2016;48.866016, 2.40573
BARBARA;MATHIEU AMALRIC;PONTÿ SAINT MICHEL;WAITING FOR CINEMA;LONG METRAGE;75004;28/11/2016;28/11/2016;48.858318, 2.350541
BARBARA;MATHIEU AMALRIC;PLACEÿ DU CHATELET;WAITING FOR CINEMA;LONG METRAGE;75001;28/11/2016;28/11/2016;48.8576, 2.346755
BEFIKRE;ADITYA CHOPRA;PLACEÿ CHARLES DE GAULLE;FIRSTEP;LONG METRAGE;75008;22/04/2016;22/04/2016;48.873377, 2.295581
BEFIKRE;ADITYA CHOPRA;5/11ÿ RUEÿ DE CONSTANTINE;FIRSTEP;LONG METRAGE;75007;27/04/2016;27/04/2016;48.860074, 2.31499
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DE TOURVILLE;FIRSTEP;LONG METRAGE;75007;27/04/2016;27/04/2016;48.854185, 2.308388
BEFIKRE;ADITYA CHOPRA;PONTÿ ALEXANDRE III;FIRSTEP;LONG METRAGE;75008;18/04/2016;18/04/2016;
BEFIKRE;ADITYA CHOPRA;125ÿ RUEÿ VIEILLE DU TEMPLE;FIRSTEP;LONG METRAGE;75003;22/04/2016;22/04/2016;48.861386, 2.363272
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DES CHAMPS ELYSEES;FIRSTEP;LONG METRAGE;75008;22/04/2016;22/04/2016;48.871088, 2.303634
BEFIKRE;ADITYA CHOPRA;3ÿ RUEÿ DE CASTIGLIONE;FIRSTEP;LONG METRAGE;75001;25/04/2016;25/04/2016;48.865715, 2.327482
BEFIKRE;ADITYA CHOPRA;QUAIÿ DE L'ARCHEVECHE;FIRSTEP;LONG METRAGE;75004;26/04/2016;26/04/2016;48.852216, 2.352057
BEFIKRE;ADITYA CHOPRA;SQUAREÿ JEAN XXIII;FIRSTEP;LONG METRAGE;75004;26/04/2016;26/04/2016;48.852279, 2.351269
BEFIKRE;ADITYA CHOPRA;PLACEÿ CHARLES DE GAULLE;FIRSTEP;LONG METRAGE;75016;27/04/2016;27/04/2016;48.857023, 2.284497
BEFIKRE;ADITYA CHOPRA;AVENUEÿ CARNOT;FIRSTEP;LONG METRAGE;75017;27/04/2016;27/04/2016;48.876085, 2.293322
BEFIKRE;ADITYA CHOPRA;PLACEÿ VAUBAN;FIRSTEP;LONG METRAGE;75007;27/04/2016;27/04/2016;48.853056, 2.311754
BEFIKRE;ADITYA CHOPRA;116ÿ AVENUEÿ DES CHAMPS ELYSEES/LE LIDO;FIRSTEP;LONG METRAGE;75008;29/04/2016;29/04/2016;48.872265, 2.300938
BEFIKRE;ADITYA CHOPRA;7BISÿ RUEÿ DE L'AQUEDUC;FIRSTEP;LONG METRAGE;75010;02/05/2016;02/05/2016;48.880001, 2.358657
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DE WAGRAM;FIRSTEP;LONG METRAGE;75017;08/05/2016;09/05/2016;48.881523, 2.300611
BEFIKRE;ADITYA CHOPRA;PONTÿ DE LA CONCORDE;FIRSTEP;LONG METRAGE;75008;26/02/2016;26/02/2016;48.867065, 2.321877
BEFIKRE;ADITYA CHOPRA;QUAIÿ D'ORSAY;FIRSTEP;LONG METRAGE;75007;26/02/2016;26/02/2016;48.862275, 2.307205
BEFIKRE;ADITYA CHOPRA;RUEÿ DU FAUBOURG SAINT HONORE;FIRSTEP;LONG METRAGE;75008;08/05/2016;09/05/2016;48.872633, 2.311702
BEFIKRE;ADITYA CHOPRA;PONTÿ DU CARROUSEL;FIRSTEP;LONG METRAGE;75001;27/04/2016;27/04/2016;48.863553, 2.339905
BEFIKRE;ADITYA CHOPRA;18ÿ RUEÿ VAUQUELIN;FIRSTEP;LONG METRAGE;75005;03/05/2016;03/05/2016;48.84093, 2.34698
BEFIKRE;ADITYA CHOPRA;BERGES*ÿ DU CANAL SAINT MARTIN;FIRSTEP;LONG METRAGE;75010;28/04/2016;28/04/2016;
BEFIKRE;ADITYA CHOPRA;RUEÿ SOUFFLOT;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.846812, 2.342596
BEFIKRE;ADITYA CHOPRA;AVENUEÿ JUNOT;FIRSTEP;LONG METRAGE;75018;27/05/2016;27/05/2016;48.888192, 2.336122
BEFIKRE;ADITYA CHOPRA;RUEÿ SAINT BERNARD (PLACE EN EPIS);FIRSTEP;LONG METRAGE;75008;02/06/2016;02/06/2016;
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE LA CONCORDE;FIRSTEP;LONG METRAGE;75008;22/04/2016;22/04/2016;48.867065, 2.321877
BEFIKRE;ADITYA CHOPRA;PARVISÿ DE NOTRE DAME;FIRSTEP;LONG METRAGE;75004;26/04/2016;26/04/2016;48.853542, 2.347221
BEFIKRE;ADITYA CHOPRA;QUAIÿ DE BOURBON;FIRSTEP;LONG METRAGE;75004;26/04/2016;26/04/2016;48.853036, 2.355069
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE l'OPERA;FIRSTEP;LONG METRAGE;75009;22/04/2016;22/04/2016;48.871045, 2.332572
BEFIKRE;ADITYA CHOPRA;PONTÿ LOUIS PHILIPPE;FIRSTEP;LONG METRAGE;75004;20/05/2016;21/05/2016;48.855368, 2.355793
BEFIKRE;ADITYA CHOPRA;PELOUSEÿ NAUMACHIE;FIRSTEP;LONG METRAGE;75017;23/05/2016;23/05/2016;48.895667, 2.325417
BEFIKRE;ADITYA CHOPRA;COURSÿ LA REINE;FIRSTEP;LONG METRAGE;75008;17/05/2016;17/05/2016;48.864884, 2.303314
BEFIKRE;ADITYA CHOPRA;AVENUEÿ RAPP;FIRSTEP;LONG METRAGE;75007;24/05/2016;25/05/2016;48.859478, 2.300998
BEFIKRE;ADITYA CHOPRA;80ÿ QUAIÿ DE JEMMAPES/COMPTOIR GENERAL;FIRSTEP;LONG METRAGE;75010;11/05/2016;11/05/2016;48.872299, 2.364978
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DES CHAMPS ELYSEES;FIRSTEP;LONG METRAGE;75008;17/05/2016;17/05/2016;48.871088, 2.303634
BEFIKRE;ADITYA CHOPRA;SQUAREÿ LOUIS XIII;FIRSTEP;LONG METRAGE;75004;18/05/2016;19/05/2016;48.852279, 2.351269
BEFIKRE;ADITYA CHOPRA;PLACEÿ JOSE MARTI;FIRSTEP;LONG METRAGE;75016;20/05/2016;20/05/2016;
BEFIKRE;ADITYA CHOPRA;PELOUSEÿ ALFRED DE MUSSET;FIRSTEP;LONG METRAGE;75017;23/05/2016;23/05/2016;
BEFIKRE;ADITYA CHOPRA;AVENUEÿ GUSTAVE EIFFEL;FIRSTEP;LONG METRAGE;75007;26/05/2016;26/05/2016;48.857581, 2.294681
BEFIKRE;ADITYA CHOPRA;RUEÿ NORVINS;FIRSTEP;LONG METRAGE;75018;27/05/2016;27/05/2016;48.887076, 2.339533
BEFIKRE;ADITYA CHOPRA;PLACEÿ MARCEL AYME;FIRSTEP;LONG METRAGE;75018;27/05/2016;27/05/2016;48.887663, 2.337881
BEFIKRE;ADITYA CHOPRA;PARCÿ MONCEAU;FIRSTEP;LONG METRAGE;75017;30/05/2016;30/05/2016;48.882038, 2.318074
BEFIKRE;ADITYA CHOPRA;RUEÿ FABERT;FIRSTEP;LONG METRAGE;75007;30/05/2016;30/05/2016;48.860057, 2.311255
BEFIKRE;ADITYA CHOPRA;65ÿ RUEÿ MOUFFETARD;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.842472, 2.349811
BEFIKRE;ADITYA CHOPRA;89ÿ RUEÿ DU FAUBOURG SAINT ANTOINE;FIRSTEP;LONG METRAGE;75011;01/06/2016;01/06/2016;48.85164, 2.37514
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE LA BASTILLE;FIRSTEP;LONG METRAGE;75011;01/06/2016;01/06/2016;48.853715, 2.37009
BEFIKRE;ADITYA CHOPRA;16ÿ RUEÿ DE LA FORGE ROYALE;FIRSTEP;LONG METRAGE;75011;02/06/2016;02/06/2016;48.85143, 2.380553
BEFIKRE;ADITYA CHOPRA;RUEÿ DES BARRES;FIRSTEP;LONG METRAGE;75004;02/06/2016;02/06/2016;48.855335, 2.355315
BEFIKRE;ADITYA CHOPRA;JARDIN*ÿ LOUISE MICHEL (PARTIE HAUTE);FIRSTEP;LONG METRAGE;75018;28/06/2016;28/06/2016;
BEFIKRE;ADITYA CHOPRA;PASSERELLE*ÿ DES ARTS;FIRSTEP;LONG METRAGE;75006;28/06/2016;28/06/2016;48.856317, 2.335571
BEFIKRE;ADITYA CHOPRA;17ÿ RUEÿ FRANKLIN ROOSEVEL/RESTAURANT LASSERRE;FIRSTEP;LONG METRAGE;75008;16/05/2016;17/05/2016;48.866313, 2.309996
BEFIKRE;ADITYA CHOPRA;PLACEÿ CLEMENCEAU;FIRSTEP;LONG METRAGE;75008;17/05/2016;17/05/2016;48.865397, 2.311428
BEFIKRE;ADITYA CHOPRA;PLACEÿ DES VOGES;FIRSTEP;LONG METRAGE;75004;18/05/2016;19/05/2016;48.854978, 2.365625
BEFIKRE;ADITYA CHOPRA;RUEÿ DE L'ABREUVOIR;FIRSTEP;LONG METRAGE;75018;27/05/2016;27/05/2016;48.888211, 2.338886
BEFIKRE;ADITYA CHOPRA;PLACEÿ DU PANTHEON;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.845716, 2.345984
BEFIKRE;ADITYA CHOPRA;RUEÿ DE LA MONTAGNE SAINTE GENEVIEVE;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.848024, 2.348461
BEFIKRE;ADITYA CHOPRA;RUEÿ SAINT ETIENNE DU MONT;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.846736, 2.348068
BEFIKRE;ADITYA CHOPRA;PLACEÿ SAINTE GENEVIEVE;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.846637, 2.347028
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE L'ESTRAPADE;FIRSTEP;LONG METRAGE;75005;31/05/2016;31/05/2016;48.845058, 2.345069
BEFIKRE;ADITYA CHOPRA;BOULEVARDÿ BEAUMARCHAIS;FIRSTEP;LONG METRAGE;75011;01/06/2016;01/06/2016;48.857255, 2.368412
BEFIKRE;ADITYA CHOPRA;BOULEVARDÿ DU TEMPLE;FIRSTEP;LONG METRAGE;75004;01/06/2016;01/06/2016;48.859181, 2.353918
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE LA REPUBLIQUE;FIRSTEP;LONG METRAGE;75010;01/06/2016;01/06/2016;48.868118, 2.362788
BEFIKRE;ADITYA CHOPRA;QUAIÿ DE BOURBON;FIRSTEP;LONG METRAGE;75004;02/06/2016;02/06/2016;48.853036, 2.355069
BEFIKRE;ADITYA CHOPRA;ESCALIERÿ ENTRE R CARDINAL DUBOIS/SQUARE L. MICHEL;FIRSTEP;LONG METRAGE;75018;30/06/2016;30/06/2016;
BEFIKRE;ADITYA CHOPRA;RUEÿ SAINT VINCENT;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.888563, 2.340453
BEFIKRE;ADITYA CHOPRA;PLACEÿ DES ABBESSES;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.884608, 2.338302
BEFIKRE;ADITYA CHOPRA;RUEÿ ANDRE ANTOINE;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.88377, 2.337688
BEFIKRE;ADITYA CHOPRA;RUEÿ NORVINS;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.887076, 2.339533
BEFIKRE;ADITYA CHOPRA;RUEÿ LEPIC;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.885988, 2.334698
BEFIKRE;ADITYA CHOPRA;PLACEÿ DES VOSGES;FIRSTEP;LONG METRAGE;75003;26/02/2016;26/02/2016;48.856295, 2.365499
BEFIKRE;ADITYA CHOPRA;QUAIÿ DE L'HOTEL DE VILLE;FIRSTEP;LONG METRAGE;75004;26/02/2016;26/02/2016;48.854811, 2.354243
BEFIKRE;ADITYA CHOPRA;PLACEÿ DE LA CONCORDE;FIRSTEP;LONG METRAGE;75008;26/02/2016;26/02/2016;48.867065, 2.321877
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DES CHAMPS ELYSEES;FIRSTEP;LONG METRAGE;75008;26/02/2016;26/02/2016;48.871088, 2.303634
BEFIKRE;ADITYA CHOPRA;AVENUEÿ HOCHE;FIRSTEP;LONG METRAGE;75008;22/04/2016;22/04/2016;48.876369, 2.300823
BEFIKRE;ADITYA CHOPRA;AVENUEÿ DE L'OPERA;FIRSTEP;LONG METRAGE;75009;22/04/2016;22/04/2016;48.871045, 2.332572
BEFIKRE;ADITYA CHOPRA;RUEÿ DU CARDINAL GUIBERT;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;
BEFIKRE;ADITYA CHOPRA;RUEÿ SAINT RUSTIQUE;FIRSTEP;LONG METRAGE;75018;25/02/2016;25/02/2016;48.887081, 2.340592
